timestamp,open,high,low,close,volume
2025-09-22,112696.74101711863,112696.74101711863,112696.74101711863,112696.74101711863,0
2025-09-23,112022.16587861195,112022.16587861195,112022.16587861195,112022.16587861195,0
2025-09-24,113320.56908541008,113320.56908541008,113320.56908541008,113320.56908541008,0
2025-09-25,108963.53013595635,108963.53013595635,108963.53013595635,108963.53013595635,0
2025-09-26,109710.20874667744,109710.20874667744,109710.20874667744,109710.20874667744,0
2025-09-27,109654.81021075726,109654.81021075726,109654.81021075726,109654.81021075726,0
2025-09-28,112142.57362752674,112142.57362752674,112142.57362752674,112142.57362752674,0
2025-09-29,114309.15041119447,114309.15041119447,114309.15041119447,114309.15041119447,0
2025-09-30,114024.22783550054,114024.22783550054,114024.22783550054,114024.22783550054,0
2025-10-01,118503.24451752483,118503.24451752483,118503.24451752483,118503.24451752483,0
2025-10-02,120611.71911591051,120611.71911591051,120611.71911591051,120611.71911591051,0
2025-10-03,122250.15186842803,122250.15186842803,122250.15186842803,122250.15186842803,0
2025-10-04,122380.93708463266,122380.93708463266,122380.93708463266,122380.93708463266,0
2025-10-05,123506.18520027678,123506.18520027678,123506.18520027678,123506.18520027678,0
2025-10-06,124773.50823074432,124773.50823074432,124773.50823074432,124773.50823074432,0
2025-10-07,121518.75593575071,121518.75593575071,121518.75593575071,121518.75593575071,0
2025-10-08,123352.50487523204,123352.50487523204,123352.50487523204,123352.50487523204,0
2025-10-09,121698.03066778315,121698.03066778315,121698.03066778315,121698.03066778315,0
2025-10-10,113201.74064138904,113201.74064138904,113201.74064138904,113201.74064138904,0
2025-10-11,110853.11663883903,110853.11663883903,110853.11663883903,110853.11663883903,0
2025-10-12,115189.5714637257,115189.5714637257,115189.5714637257,115189.5714637257,0
2025-10-13,115222.28302116522,115222.28302116522,115222.28302116522,115222.28302116522,0
2025-10-14,113156.56943826913,113156.56943826913,113156.56943826913,113156.56943826913,0
2025-10-15,110708.66960879423,110708.66960879423,110708.66960879423,110708.66960879423,0
